,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,title,firstActor,actorCategory,newRating,primaryName,keys,show_title
9304,tt0108596,Wrestling Ernest Hemingway,1993,123,DramaRomance,7.0,3158,RandaHaines,SteveConrad,Deux drôles d'oiseaux,Robert Duvall,actor,6.218694509553235,RobertDuvall RichardHarris ShirleyMacLaine SandraBullock,dramaromance randahaines steveconrad robertduvall richardharris shirleymaclaine sandrabullock,Deux drôles d'oiseaux (1993)
9305,tt6613878,Clara,2018,105,Sci-Fi,6.7,5126,AkashSherman,AkashSherman,Clara,Patrick J. Adams,actor,6.218688176326097,PatrickJ.Adams TroianBellisario EnnisEsmer KristenHager,sci-fi akashsherman akashsherman patrickj.adams troianbellisario ennisesmer kristenhager,Clara (2018)
9306,tt6748466,Loro 1,2018,104,BiographyDrama,6.7,5125,PaoloSorrentino,PaoloSorrentino,Silvio et les autres 1,Toni Servillo,actor,6.2186721991701255,ToniServillo ElenaSofiaRicci RiccardoScamarcio KasiaSmutniak,biographydrama paolosorrentino paolosorrentino toniservillo elenasofiaricci riccardoscamarcio kasiasmutniak,Silvio et les autres 1 (2018)
9307,tt0064916,Sabata,1969,111,Western,6.7,5125,GianfrancoParolini,RenatoIzzo,Sabata,Lee Van Cleef,actor,6.2186721991701255,LeeVanCleef WilliamBerger IgnazioSpalla AldoCanti,western gianfrancoparolini renatoizzo leevancleef williamberger ignaziospalla aldocanti,Sabata (1969)
9308,tt0067885,The Third Part of the Night,1971,107,DramaHorrorWar,7.3,2280,AndrzejZulawski,AndrzejZulawski,La troisième partie de la nuit,Malgorzata Braunek,actress,6.2186217008797655,MalgorzataBraunek LeszekTeleszynski JanNowicki JerzyGolinski,dramahorrorwar andrzejzulawski andrzejzulawski malgorzatabraunek leszekteleszynski jannowicki jerzygolinski,La troisième partie de la nuit (1971)
9309,tt4080768,Summertime,2015,105,DramaRomance,6.7,5120,CatherineCorsini,CatherineCorsini,La belle saison,Cécile de France,actress,6.21859229747676,CéciledeFrance IzïaHigelin NoémieLvovsky Jean-HenriCompère,dramaromance catherinecorsini catherinecorsini céciledefrance izïahigelin noémielvovsky jean-henricompère,La belle saison (2015)
9310,tt4468634,Certain Women,2016,107,Drama,6.4,13585,KellyReichardt,KellyReichardt,Certaines femmes,Michelle Williams,actress,6.218582350654399,MichelleWilliams KristenStewart LauraDern JamesLeGros,drama kellyreichardt kellyreichardt michellewilliams kristenstewart lauradern jameslegros,Certaines femmes (2016)
9311,tt0102555,Not Without My Daughter,1991,116,DramaThriller,6.4,13581,BrianGilbert,BettyMahmoody,Jamais sans ma fille,Sally Field,actress,6.218563541639668,SallyField AlfredMolina SheilaRosenthal RoshanSeth,dramathriller briangilbert bettymahmoody sallyfield alfredmolina sheilarosenthal roshanseth,Jamais sans ma fille (1991)
9312,tt1031241,From Time to Time,2009,92,AdventureDramaFantasy,6.7,5117,JulianFellowes,LucyM.Boston,Le Secret de Green Knowe,Alex Etel,actor,6.218544343726135,AlexEtel TimothySpall MaggieSmith ChristopherVilliers,adventuredramafantasy julianfellowes lucym.boston alexetel timothyspall maggiesmith christophervilliers,Le Secret de Green Knowe (2009)
9313,tt0830570,I Can't Think Straight,2008,82,DramaRomance,6.5,8752,ShamimSarif,ShamimSarif,I Can't Think Straight,Lisa Ray,actress,6.218535197914198,LisaRay SheetalSheth AntoniaFrering DalipTahil,dramaromance shamimsarif shamimsarif lisaray sheetalsheth antoniafrering daliptahil,I Can't Think Straight (2008)
9314,tt0057829,Intentions of Murder,1964,150,Drama,7.7,1661,ShôheiImamura,ShinjiFujiwara,Désir meurtrier,Masumi Harukawa,actress,6.218435167473088,MasumiHarukawa KôNishimura ShigeruTsuyuguchi YûkoKusunoki,drama shôheiimamura shinjifujiwara masumiharukawa kônishimura shigerutsuyuguchi yûkokusunoki,Désir meurtrier (1964)
9315,tt0242888,The Sleeping Dictionary,2003,109,DramaRomance,6.5,8739,GuyJenkin,GuyJenkin,Amour interdit,Jessica Alba,actress,6.218426746495155,JessicaAlba BrendaBlethyn HughDancy BobHoskins,dramaromance guyjenkin guyjenkin jessicaalba brendablethyn hughdancy bobhoskins,Amour interdit (2003)
9316,tt0402906,Czech Dream,2004,90,ComedyDocumentary,7.3,2275,FilipRemunda,VítKlusák,Un rêve tchèque,Varhan Orchestrovich Bauer,self,6.2184234647112735,VarhanOrchestrovichBauer JaromírKalina VítKlusák MartinPrikryl,comedydocumentary filipremunda vítklusák varhanorchestrovichbauer jaromírkalina vítklusák martinprikryl,Un rêve tchèque (2004)
9317,tt5460858,The White Crow,2018,127,BiographyDrama,6.6,6446,RalphFiennes,DavidHare,Noureev,Oleg Ivenko,actor,6.218393436367106,OlegIvenko RalphFiennes LouisHofmann AdèleExarchopoulos,biographydrama ralphfiennes davidhare olegivenko ralphfiennes louishofmann adèleexarchopoulos,Noureev (2018)
9318,tt6737766,Breaking the Limits,2017,108,BiographyDramaSport,7.4,2081,LukaszPalkowski,AgathaDominik,Breaking the Limits,Jakub Gierszal,actor,6.21835973560799,JakubGierszal ArkadiuszJakubik JanuszGajos ArturZmijewski,biographydramasport lukaszpalkowski agathadominik jakubgierszal arkadiuszjakubik januszgajos arturzmijewski,Breaking the Limits (2017)
9319,tt0045081,The Return of Don Camillo,1953,115,Comedy,7.2,2504,JulienDuvivier,GiovanniGuareschi,Le retour de Don Camillo,Fernandel,actor,6.218324607329843,Fernandel GinoCervi ArturoBragaglia ÉdouardDelmont,comedy julienduvivier giovanniguareschi fernandel ginocervi arturobragaglia édouarddelmont,Le retour de Don Camillo (1953)
9320,tt0239655,Monday,2000,100,ActionComedyCrime,7.3,2272,SABU,SABU,Monday,Shin'ichi Tsutsumi,actor,6.218304488119683,Shin'ichiTsutsumi YasukoMatsuyuki RenÔsugi MasanobuAndô,actioncomedycrime sabu sabu shin'ichitsutsumi yasukomatsuyuki renôsugi masanobuandô,Monday (2000)
9321,tt0024166,I'm No Angel,1933,87,ComedyMusicRomance,6.9,3604,WesleyRuggles,MaeWest,Je ne suis pas un ange,Mae West,actress,6.218277164033003,MaeWest CaryGrant GregoryRatoff EdwardArnold,comedymusicromance wesleyruggles maewest maewest carygrant gregoryratoff edwardarnold,Je ne suis pas un ange (1933)
9322,tt0385842,Wolf,2004,125,Thriller,6.9,3604,MiguelCourtois,AntonioOnetti,El Lobo,Santiago Ramos,actor,6.218277164033003,SantiagoRamos EduardoNoriega JoseCoronado MélanieDoutey,thriller miguelcourtois antonioonetti santiagoramos eduardonoriega josecoronado mélaniedoutey,El Lobo (2004)
9323,tt3791302,Standing Tall,2015,120,Drama,6.9,3604,EmmanuelleBercot,EmmanuelleBercot,La Tête haute,Catherine Deneuve,actress,6.218277164033003,CatherineDeneuve RodParadot BenoîtMagimel SaraForestier,drama emmanuellebercot emmanuellebercot catherinedeneuve rodparadot benoîtmagimel saraforestier,La Tête haute (2015)
9324,tt6497898,In Syria,2017,85,DramaWar,7.1,2785,PhilippeVanLeeuw,PhilippeVanLeeuw,Une famille syrienne,Hiam Abbass,actress,6.218229260392299,HiamAbbass DiamandBouAbboud JulietteNavis MohsenAbbas,dramawar philippevanleeuw philippevanleeuw hiamabbass diamandbouabboud juliettenavis mohsenabbas,Une famille syrienne (2017)
9325,tt1998204,Home from Home: Chronicle of a Vision,2013,231,DramaHistory,7.9,1460,EdgarReitz,EdgarReitz,Heimat: Chronique d'un rêve,Jan Dieter Schneider,actor,6.218216175359032,JanDieterSchneider AntoniaBill MaximilianScheidt MaritaBreuer,dramahistory edgarreitz edgarreitz jandieterschneider antoniabill maximilianscheidt maritabreuer,Heimat: Chronique d'un rêve (2013)
9326,tt13327038,Do Revenge,2022,118,Comedy,6.3,30021,JenniferKaytinRobinson,CelesteBallard,Si tu me venges...,Camila Mendes,actress,6.218213045927919,CamilaMendes MayaHawke AustinAbrams RishShah,comedy jenniferkaytinrobinson celesteballard camilamendes mayahawke austinabrams rishshah,Si tu me venges... (2022)
9327,tt0060481,The War Is Over,1966,121,DramaWar,7.3,2268,AlainResnais,JorgeSemprún,La guerre est finie,Yves Montand,actor,6.218145811940737,YvesMontand IngridThulin GenevièveBujold JeanDasté,dramawar alainresnais jorgesemprún yvesmontand ingridthulin genevièvebujold jeandasté,La guerre est finie (1966)
9328,tt0101984,Guilty by Suspicion,1991,105,Drama,6.5,8704,IrwinWinkler,IrwinWinkler,La Liste noire,Robert De Niro,actor,6.218134346071683,RobertDeNiro AnnetteBening GeorgeWendt PatriciaWettig,drama irwinwinkler irwinwinkler robertdeniro annettebening georgewendt patriciawettig,La Liste noire (1991)
9329,tt0242795,Come Undone,2000,100,DramaRomance,6.7,5091,SébastienLifshitz,SébastienLifshitz,Presque rien,Jérémie Elkaïm,actor,6.21812834402313,JérémieElkaïm StéphaneRideau MarieMatheron DominiqueReymond,dramaromance sébastienlifshitz sébastienlifshitz jérémieelkaïm stéphanerideau mariematheron dominiquereymond,Presque rien (2000)
9330,tt11464016,Gunda,2020,93,Documentary,7.2,2498,ViktorKosakovskiy,ViktorKosakovskiy,Gunda,Gunda,self,6.218110408029675,Gunda,documentary viktorkosakovskiy viktorkosakovskiy gunda,Gunda (2020)
9331,tt0022626,American Madness,1932,75,Drama,7.4,2074,FrankCapra,RobertRiskin,La ruée,Walter Huston,actor,6.218054221762577,WalterHuston PatO'Brien KayJohnson ConstanceCummings,drama frankcapra robertriskin walterhuston pato'brien kayjohnson constancecummings,La ruée (1932)
9332,tt0033107,Stranger on the Third Floor,1940,64,CrimeDramaFilm-Noir,6.8,4209,BorisIngster,FrankPartos,L'inconnu du 3ème étage,Peter Lorre,actor,6.217987606559621,PeterLorre JohnMcGuire MargaretTallichet CharlesWaldron,crimedramafilm-noir borisingster frankpartos peterlorre johnmcguire margarettallichet charleswaldron,L'inconnu du 3ème étage (1940)
9333,tt0040766,Secret Beyond the Door...,1947,99,DramaFilm-NoirMystery,6.7,5082,FritzLang,SilviaRichards,Le secret derrière la porte,Joan Bennett,actress,6.217984176584004,JoanBennett MichaelRedgrave AnneRevere BarbaraO'Neil,dramafilm-noirmystery fritzlang silviarichards joanbennett michaelredgrave annerevere barbarao'neil,Le secret derrière la porte (1947)
9334,tt1224153,Jerichow,2008,93,Drama,7.0,3130,ChristianPetzold,ChristianPetzold,Jerichow,Benno Fürmann,actor,6.217916814788482,BennoFürmann NinaHoss HilmiSözer AndréHennicke,drama christianpetzold christianpetzold bennofürmann ninahoss hilmisözer andréhennicke,Jerichow (2008)
9335,tt0027407,Bullets or Ballots,1936,82,CrimeDramaFilm-Noir,7.0,3129,WilliamKeighley,SetonI.Miller,Guerre au crime,Edward G. Robinson,actor,6.217889011340609,EdwardG.Robinson JoanBlondell BartonMacLane HumphreyBogart,crimedramafilm-noir williamkeighley setoni.miller edwardg.robinson joanblondell bartonmaclane humphreybogart,Guerre au crime (1936)
9336,tt2324384,The Notebook,2013,112,DramaWar,7.0,3129,JánosSzász,TomAbrams,Le grand cahier,László Gyémánt,actor,6.217889011340609,LászlóGyémánt AndrásGyémánt PiroskaMolnár UlrichThomsen,dramawar jánosszász tomabrams lászlógyémánt andrásgyémánt piroskamolnár ulrichthomsen,Le grand cahier (2013)
9337,tt0101317,Lovers: A True Story,1991,103,CrimeDramaRomance,7.0,3129,VicenteAranda,ÁlvarodelAmo,Amants,Victoria Abril,actress,6.217889011340609,VictoriaAbril JorgeSanz MaribelVerdú EnriqueCerro,crimedramaromance vicentearanda álvarodelamo victoriaabril jorgesanz maribelverdú enriquecerro,Amants (1991)
9338,tt0036400,Sanshiro Sugata,1943,79,ActionAdventureDrama,6.7,5076,AkiraKurosawa,AkiraKurosawa,La légende du grand judo,Denjirô Ôkôchi,actor,6.217888017023541,DenjirôÔkôchi SusumuFujita YukikoTodoroki RyûnosukeTsukigata,actionadventuredrama akirakurosawa akirakurosawa denjirôôkôchi susumufujita yukikotodoroki ryûnosuketsukigata,La légende du grand judo (1943)
9339,tt0035521,Les Visiteurs du Soir,1942,120,DramaFantasyRomance,7.3,2261,MarcelCarné,JacquesPrévert,Les visiteurs du soir,Arletty,actress,6.217868016580463,Arletty MarieDéa FernandLedoux AlainCuny,dramafantasyromance marcelcarné jacquesprévert arletty mariedéa fernandledoux alaincuny,Les visiteurs du soir (1942)
9340,tt2094018,Hours,2013,97,DramaThriller,6.3,29785,EricHeisserer,EricHeisserer,Hours,Paul Walker,actor,6.217860728301542,PaulWalker GenesisRodriguez NancyNave ShaneJacobsen,dramathriller ericheisserer ericheisserer paulwalker genesisrodriguez nancynave shanejacobsen,Hours (2013)
9341,tt0057687,Winnetou,1963,101,AdventureWestern,6.8,4202,HaraldReinl,KarlMay,La révolte des indiens apaches,Lex Barker,actor,6.217848092596397,LexBarker PierreBrice MarieVersini MarioAdorf,adventurewestern haraldreinl karlmay lexbarker pierrebrice marieversini marioadorf,La révolte des indiens apaches (1963)
9342,tt0049646,The Quatermass Xperiment,1955,82,HorrorSci-Fi,6.6,6399,ValGuest,RichardH.Landau,Le monstre,Brian Donlevy,actor,6.217822223637695,BrianDonlevy JackWarner MargiaDean ThoraHird,horrorsci-fi valguest richardh.landau briandonlevy jackwarner margiadean thorahird,Le monstre (1955)
9343,tt0095690,Mystic Pizza,1988,104,ComedyDramaRomance,6.3,29733,DonaldPetrie,AmyHoldenJones,Mystic Pizza,Annabeth Gish,actress,6.217782690515776,AnnabethGish JuliaRoberts LiliTaylor VincentD'Onofrio,comedydramaromance donaldpetrie amyholdenjones annabethgish juliaroberts lilitaylor vincentd'onofrio,Mystic Pizza (1988)
9344,tt13446168,The Medium,2021,130,Horror,6.5,8656,BanjongPisanthanakun,ChantavitDhanasevi,The Medium,Narilya Gulmongkolpech,actress,6.217732350843832,NarilyaGulmongkolpech SawaneeUtoomma SiraniYankittikan YasakaChaisorn,horror banjongpisanthanakun chantavitdhanasevi narilyagulmongkolpech sawaneeutoomma siraniyankittikan yasakachaisorn,The Medium (2021)
9345,tt0067958,WR: Mysteries of the Organism,1971,84,ComedyDramaFantasy,6.7,5066,DusanMakavejev,DusanMakavejev,WR ou les mystères de l'organisme,Milena Dravic,actress,6.2177276658019025,MilenaDravic IvicaVidovic JagodaKaloper TuliKupferberg,comedydramafantasy dusanmakavejev dusanmakavejev milenadravic ivicavidovic jagodakaloper tulikupferberg,WR ou les mystères de l'organisme (1971)
9346,tt3184934,The New Girlfriend,2014,108,ComedyDramaRomance,6.5,8655,FrançoisOzon,RuthRendell,Une nouvelle amie,Romain Duris,actor,6.2177239637498145,RomainDuris AnaïsDemoustier RaphaëlPersonnaz IsildLeBesco,comedydramaromance françoisozon ruthrendell romainduris anaïsdemoustier raphaëlpersonnaz isildlebesco,Une nouvelle amie (2014)
9347,tt0083109,The Cabbage Soup,1981,102,ComedyDramaSci-Fi,6.5,8655,JeanGirault,RenéFallet,La Soupe aux choux,Louis de Funès,actor,6.2177239637498145,LouisdeFunès JeanCarmet JacquesVilleret ClaudeGensac,comedydramasci-fi jeangirault renéfallet louisdefunès jeancarmet jacquesvilleret claudegensac,La Soupe aux choux (1981)
9348,tt0963807,I.O.U.S.A.,2008,85,Documentary,7.5,1904,PatrickCreadon,PatrickCreadon,I.O.U.S.A.,Robert Bixby,self,6.217662801070473,RobertBixby WarrenBuffett,documentary patrickcreadon patrickcreadon robertbixby warrenbuffett,I.O.U.S.A. (2008)
9349,tt0118756,On Guard,1997,128,AdventureDrama,6.9,3575,PhilippedeBroca,PhilippedeBroca,Le bossu,Daniel Auteuil,actor,6.21758530183727,DanielAuteuil FabriceLuchini VincentPerez MarieGillain,adventuredrama philippedebroca philippedebroca danielauteuil fabriceluchini vincentperez mariegillain,Le bossu (1997)
9350,tt0361670,The Great Journey,2004,108,DramaRomance,7.2,2483,IsmaëlFerroukhi,IsmaëlFerroukhi,Le grand voyage,Nicolas Cazalé,actor,6.217574500600371,NicolasCazalé MohamedMajd JackyNercessian GhinaOgnianova,dramaromance ismaëlferroukhi ismaëlferroukhi nicolascazalé mohamedmajd jackynercessian ghinaognianova,Le grand voyage (2004)
9351,tt3702704,Bourek,2015,90,ComedyDrama,6.9,3574,VladanNikolic,VladanNikolic,Bourek,William Leroy,actor,6.217561419472247,WilliamLeroy KaterinaMisichroni RobertRees SergejTrifunovic,comedydrama vladannikolic vladannikolic williamleroy katerinamisichroni robertrees sergejtrifunovic,Bourek (2015)
9352,tt0120521,The Winter Guest,1997,108,Drama,6.9,3574,AlanRickman,SharmanMacdonald,L'invitée de l'hiver,Phyllida Law,actress,6.217561419472247,PhyllidaLaw EmmaThompson SheilaReid SandraVoe,drama alanrickman sharmanmacdonald phyllidalaw emmathompson sheilareid sandravoe,L'invitée de l'hiver (1997)
9353,tt1890373,Combat Girls,2011,103,Drama,6.7,5054,DavidWnendt,DavidWnendt,Guerrière,Alina Levshin,actress,6.217535103480403,AlinaLevshin JellaHaase SayedAhmad GerdyZint,drama davidwnendt davidwnendt alinalevshin jellahaase sayedahmad gerdyzint,Guerrière (2011)
9354,tt0033654,The 47 Ronin,1941,241,DramaHistory,7.2,2479,KenjiMizoguchi,KenichiroHara,Les 47 ronins,Chôjûrô Kawarasaki,actor,6.217431493140216,ChôjûrôKawarasaki YoshizaburoArashi UtaemonIchikawa Kan'emonNakamura,dramahistory kenjimizoguchi kenichirohara chôjûrôkawarasaki yoshizaburoarashi utaemonichikawa kan'emonnakamura,Les 47 ronins (1941)
9355,tt0267287,Avalon,2001,107,ActionDramaFantasy,6.4,13341,MamoruOshii,KazunoriItô,Avalon,Malgorzata Foremniak,actress,6.217427818784069,MalgorzataForemniak WladyslawKowalski JerzyGudejko DariuszBiskupski,actiondramafantasy mamoruoshii kazunoriitô malgorzataforemniak wladyslawkowalski jerzygudejko dariuszbiskupski,Avalon (2001)
9356,tt2474438,Attila Marcel,2013,106,ComedyDramaMusic,7.0,3112,SylvainChomet,SylvainChomet,Attila Marcel,Guillaume Gouix,actor,6.217416050085372,GuillaumeGouix AnneLeNy BernadetteLafont HélèneVincent,comedydramamusic sylvainchomet sylvainchomet guillaumegouix anneleny bernadettelafont hélènevincent,Attila Marcel (2013)
9357,tt0051516,Damn Yankees,1958,111,ComedyMusicalRomance,7.0,3112,StanleyDonen,GeorgeAbbott,Cette satanée Lola,Tab Hunter,actor,6.217416050085372,TabHunter GwenVerdon RayWalston RussBrown,comedymusicalromance stanleydonen georgeabbott tabhunter gwenverdon raywalston russbrown,Cette satanée Lola (1958)
9358,tt6535880,Haunt,2019,92,HorrorThriller,6.3,29482,ScottBeck,ScottBeck,Haunt,Katie Stevens,actress,6.217403913219044,KatieStevens WillBrittain LaurynAlisaMcClain AndrewLewisCaldwell,horrorthriller scottbeck scottbeck katiestevens willbrittain laurynalisamcclain andrewlewiscaldwell,Haunt (2019)
9359,tt12851396,Trollhunters: Rise of the Titans,2021,104,ActionAdventureAnimation,6.7,5037,JohaneMatte,GuillermodelToro,Chasseurs de Trolls: Le réveil des Titans,Steve Alterman,actor,6.217262043479709,SteveAlterman KayBess BrianBlessed VicChao,actionadventureanimation johanematte guillermodeltoro stevealterman kaybess brianblessed vicchao,Chasseurs de Trolls: Le réveil des Titans (2021)
9360,tt5517438,7 Years,2016,77,Drama,6.7,5037,RogerGual,JoseCabeza,7 años,Juana Acosta,actress,6.217262043479709,JuanaAcosta AlexBrendemühl PacoLeón ManuelMorón,drama rogergual josecabeza juanaacosta alexbrendemühl pacoleón manuelmorón,7 años (2016)
9361,tt4057632,All Three of Us,2015,102,ComedyDrama,7.2,2473,Kheiron,Kheiron,Nous trois ou rien,Kheiron,actor,6.217216903869255,Kheiron LeïlaBekhti GérardDarmon ZabouBreitman,comedydrama kheiron kheiron kheiron leïlabekhti gérarddarmon zaboubreitman,Nous trois ou rien (2015)
9362,tt1483324,At Middleton,2013,99,ComedyRomance,6.5,8592,AdamRodgers,GlennGerman,Middleton,Andy Garcia,actor,6.217194570135746,AndyGarcia VeraFarmiga TaissaFarmiga SpencerRoccoLofranco,comedyromance adamrodgers glenngerman andygarcia verafarmiga taissafarmiga spencerroccolofranco,Middleton (2013)
9363,tt6436726,7500,2019,93,ActionDramaThriller,6.3,29328,PatrickVollrath,PatrickVollrath,Code 7500 - Un avion en détresse,Joseph Gordon-Levitt,actor,6.2171697835370345,JosephGordon-Levitt OmidMemar AylinTezel CarloKitzlinger,actiondramathriller patrickvollrath patrickvollrath josephgordon-levitt omidmemar aylintezel carlokitzlinger,Code 7500 - Un avion en détresse (2019)
9364,tt1046183,Mirageman,2007,90,ActionAnimationComedy,7.0,3103,ErnestoDíazEspinoza,ErnestoDíazEspinoza,Mirageman,Marko Zaror,actor,6.2171654271785926,MarkoZaror MaríaElenaSwett ArielMateluna MauricioPesutic,actionanimationcomedy ernestodíazespinoza ernestodíazespinoza markozaror maríaelenaswett arielmateluna mauriciopesutic,Mirageman (2007)
9365,tt0038687,Let There Be Light,1980,58,DocumentaryWar,7.5,1893,JohnHuston,JohnHuston,Que la lumière soit,Walter Huston,actor,6.217138288774031,WalterHuston BenjaminSimon,documentarywar johnhuston johnhuston walterhuston benjaminsimon,Que la lumière soit (1980)
9366,tt2475154,Elena,2012,80,BiographyDocumentaryDrama,7.5,1893,PetraCosta,PetraCosta,Elena,Li An,self,6.217138288774031,LiAn PetraCosta,biographydocumentarydrama petracosta petracosta lian petracosta,Elena (2012)
9367,tt0103743,The Eight Immortals Restaurant: The Untold Story,1993,96,ComedyCrimeDrama,6.8,4166,DannyLee,Wing-KinLau,The Untold Story,King-Kong Lam,actor,6.217129534389358,King-KongLam AnthonyChau-SangWong DannyLee EmilyKwan,comedycrimedrama dannylee wing-kinlau king-konglam anthonychau-sangwong dannylee emilykwan,The Untold Story (1993)
9368,tt2240784,Planet Ocean,2012,94,Documentary,7.8,1534,YannArthus-Bertrand,LucyAllwood,Planète Océan,Josh Duhamel,actor,6.217125197859351,JoshDuhamel,documentary yannarthus-bertrand lucyallwood joshduhamel,Planète Océan (2012)
9369,tt1148261,Bleach the Movie 2: The Diamond Dust Rebellion,2007,92,ActionAnimationThriller,7.0,3101,NoriyukiAbe,MasahiroÔkubo,Bleach: The Diamond Dust Rebellion,Masakazu Morita,actor,6.217109711398171,MasakazuMorita FumikoOrikasa HirokiYasumoto YukiMatsuoka,actionanimationthriller noriyukiabe masahiroôkubo masakazumorita fumikoorikasa hirokiyasumoto yukimatsuoka,Bleach: The Diamond Dust Rebellion (2007)
9370,tt0045679,The Desert Rats,1953,88,ActionAdventureDrama,6.7,5027,RobertWise,RichardMurphy,Les rats du désert,Richard Burton,actor,6.217101275518701,RichardBurton JamesMason RobertNewton RobertDouglas,actionadventuredrama robertwise richardmurphy richardburton jamesmason robertnewton robertdouglas,Les rats du désert (1953)
9371,tt0430634,Stick It,2006,103,ComedyDramaSport,6.3,29250,JessicaBendinger,JessicaBendinger,Stick It,Missy Peregrym,actress,6.217050691244239,MissyPeregrym JeffBridges VanessaLengies NikkiSooHoo,comedydramasport jessicabendinger jessicabendinger missyperegrym jeffbridges vanessalengies nikkisoohoo,Stick It (2006)
9372,tt0060401,Pharaoh,1966,180,AdventureDramaHistory,7.4,2051,JerzyKawalerowicz,BoleslawPrus,Le Pharaon,Jerzy Zelnik,actor,6.217049277291043,JerzyZelnik WieslawaMazurkiewicz BarbaraBrylska KrystynaMikolajewska,adventuredramahistory jerzykawalerowicz boleslawprus jerzyzelnik wieslawamazurkiewicz barbarabrylska krystynamikolajewska,Le Pharaon (1966)
9373,tt9203168,Moromete Family: On the Edge of Time,2018,110,Drama,7.6,1754,StereGulea,StereGulea,La famille Moromete 2,Horatiu Malaele,actor,6.217029229274127,HoratiuMalaele IosifPastina DanaDogaru RazvanVasilescu,drama steregulea steregulea horatiumalaele iosifpastina danadogaru razvanvasilescu,La famille Moromete 2 (2018)
